2L3-1/2X2-1/2X1/4X3/4SLBB	Double Angle	STEEL	0	0.0635	0.19685	0.00635	0.00635	0	0	0.01905	1.87096406152725E-03	2.60144641E-08	6.45158689832539E-07	4.03871458948582E-06	0.00080645	0.00112903	1.34178279603963E-05	4.10334222960205E-05	2.39251140651169E-05	7.07671771294212E-05	1.85695146571965E-02	4.64610327192381E-02
2L3-1/2X2-1/2X1/4X3/8LLBB	Double Angle	STEEL	0	0.0889	0.136525	0.00635	0.00635	0	0	0.009525	1.87096406152725E-03	2.60144641E-08	1.50259540275159E-06	1.13753053317054E-06	0.00112903	0.00080645	2.46488749619181E-05	1.6664062013119E-05	4.45728145488377E-05	3.80954706236095E-05	2.83392469160472E-02	2.46574867610955E-02
2L3-1/2X2-1/2X1/4X3/8SLBB	Double Angle	STEEL	0	0.0635	0.187325	0.00635	0.00635	0	0	0.009525	1.87096406152725E-03	2.60144641E-08	6.45158689832539E-07	3.40709335662426E-06	0.00080645	0.00112903	1.34178279603963E-05	3.63762803323023E-05	2.39251140651169E-05	6.18567142050056E-05	1.85695146571965E-02	4.26736011875491E-02
2L3-1/2X2-1/2X3/8LLBB	Double Angle	STEEL	0	0.0889	0.127	0.009525	0.009525	0	0	0	0.00274193	8.77988163375E-08	2.13526726096191E-06	1.45041225977951E-06	0.001693545	0.001209675	3.57726124861554E-05	2.28411379492836E-05	6.44011626139545E-05	4.59463682464466E-05	2.79060224317375E-02	2.29994552311199E-02
2L3-1/2X2-1/2X3/8SLBB	Double Angle	STEEL	0	0.0635	0.1778	0.009525	0.009525	0	0	0	0.00274193	8.77988163375E-08	9.03222225307937E-07	4.33228791212213E-06	0.001209675	0.001693545	1.92736745684604E-05	4.87321474929374E-05	3.49044481953506E-05	8.07688831534271E-05	1.81496864288051E-02	3.97493905063408E-02
2L3-1/2X2-1/2X3/8X3/4LLBB	Double Angle	STEEL	0	0.0889	0.14605	0.009525	0.009525	0	0	0.01905	0.00274193	8.77988163375E-08	2.13526726096191E-06	2.57445386302124E-06	0.001693545	0.001209675	3.57726124861554E-05	3.52544178434952E-05	6.44011626139545E-05	7.20632554034271E-05	2.79060224317375E-02	3.06418071518439E-02
2L3-1/2X2-1/2X3/8X3/4SLBB	Double Angle	STEEL	0	0.0635	0.19685	0.009525	0.009525	0	0	0.01905	0.00274193	8.77988163375E-08	9.03222225307937E-07	6.11969825067656E-06	0.001209675	0.001693545	1.92736745684604E-05	6.2176258579391E-05	3.49044481953506E-05	1.06885766403427E-04	1.81496864288051E-02	4.72429297782808E-02
2L3-1/2X2-1/2X3/8X3/8LLBB	Double Angle	STEEL	0	0.0889	0.136525	0.009525	0.009525	0	0	0.009525	0.00274193	8.77988163375E-08	2.13526726096191E-06	1.95024228277996E-06	0.001693545	0.001209675	3.57726124861554E-05	2.85697459480676E-05	6.44011626139545E-05	5.90048098714466E-05	2.79060224317375E-02	2.66695754573595E-02
2L3-1/2X2-1/2X3/8X3/8SLBB	Double Angle	STEEL	0	0.0635	0.187325	0.009525	0.009525	0	0	0.009525	0.00274193	8.77988163375E-08	9.03222225307937E-07	5.16380245163489E-06	0.001209675	0.001693545	1.92736745684604E-05	5.51320160324024E-05	3.49044481953506E-05	9.38273247784271E-05	1.81496864288051E-02	0.043396692223781
2L3-1/2X2-1/2X5/16LLBB	Double Angle	STEEL	0	0.0889	0.127	0.0079375	0.0079375	0	0	0	2.3096727507782E-03	5.08095001953125E-08	1.82725590281111E-06	1.1293817611021E-06	0.0014112875	0.0010080625	3.03540964672368E-05	1.7785539544915E-05	5.45689218697662E-05	3.73711711339436E-05	2.81270678903128E-02	2.21128723862134E-02
2L3-1/2X2-1/2X5/16SLBB	Double Angle	STEEL	0	0.0635	0.1778	0.0079375	0.0079375	0	0	0	2.3096727507782E-03	5.08095001953125E-08	7.78352767856746E-07	3.58980590712349E-06	0.0010080625	0.0014112875	1.64046093336732E-05	4.0380268921524E-05	2.94967144186039E-05	6.67040189758072E-05	1.83574778028284E-02	3.94239611902894E-02
2L3-1/2X2-1/2X5/16X3/4LLBB	Double Angle	STEEL	0	0.0889	0.14605	0.0079375	0.0079375	0	0	0.01905	2.3096727507782E-03	5.08095001953125E-08	1.82725590281111E-06	2.05084906265889E-06	0.0014112875	0.0010080625	3.03540964672368E-05	2.80842048977595E-05	5.45689218697662E-05	5.93708040851059E-05	2.81270678903128E-02	2.97983093166612E-02
2L3-1/2X2-1/2X5/16X3/4SLBB	Double Angle	STEEL	0	0.0635	0.19685	0.0079375	0.0079375	0	0	0.01905	2.3096727507782E-03	5.08095001953125E-08	7.78352767856746E-07	5.0700640841144E-06	0.0010080625	0.0014112875	1.64046093336732E-05	5.15119541185106E-05	2.94967144186039E-05	8.8703648019989E-05	1.83574778028284E-02	4.68523629588501E-02
